2025-07-01 18:02:14.432873,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:02:15.405443,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:02:16.354949,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:04:23.309310,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:04:24.513314,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:04:25.506757,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:04:26.576601,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:04:27.492366,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:04:28.455730,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:11:43.224542,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:11:48.310393,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:11:49.512537,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:12:01.317109,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:14:04.426907,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:14:08.906780,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:14:15.741018,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:21.479915,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:22.557952,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:23.441135,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:24.264188,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:25.013129,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:25.588845,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:26.180821,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:27.393488,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:28.572602,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:29.420587,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:30.193049,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:31.981508,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:32.619728,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:33.324825,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:35.134186,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:17:57.956152,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:18:02.213773,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:19:20.522707,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:19:25.178957,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:19:29.650539,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:19:44.748145,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:19:46.491657,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:19:47.685353,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:19:48.556772,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:20:36.295635,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:24:27.095295,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:25:44.934848,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:25:53.461237,13.0318336,80.1865728,Emergency Alert from user
2025-07-01 18:26:00.808130,13.0318336,80.1865728,Emergency Alert from user
